image_path,label,filename,file_hash
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Nail Fungus and other Nail Disease/alopecia-areata-57.jpg,Nail Fungus and other Nail Disease,alopecia-areata-57.jpg,f198641c01e16c26e17f572f97832715267463b4b18003313edc17593364dfd0
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Nail Fungus and other Nail Disease/alopecia-areata-80.jpg,Nail Fungus and other Nail Disease,alopecia-areata-80.jpg,0d78605c7ab0405a833eae849b745924dc7eabd22052ec9d6e54a84baf3c38db
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Nail Fungus and other Nail Disease/alopecia-areata-95.jpg,Nail Fungus and other Nail Disease,alopecia-areata-95.jpg,013c5c050eed25aa20518867309bd5b213a34c353e21ffbe2d3b5346423368de
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Nail Fungus and other Nail Disease/alopecia-areata-42.jpg,Nail Fungus and other Nail Disease,alopecia-areata-42.jpg,03db36a1f79a52f835bfb3037c50db94a7935f34c04fb40658ad730cb6c932ba
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Poison Ivy Photos and other Contact Dermatitis/patch-testing-23.jpg,Poison Ivy Photos and other Contact Dermatitis,patch-testing-23.jpg,8d76fd6d52bf23743e0d9d2bf7e22102080fe279f52683dc86acdc310fb01d00
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Poison Ivy Photos and other Contact Dermatitis/shoe-allergy-15.jpg,Poison Ivy Photos and other Contact Dermatitis,shoe-allergy-15.jpg,353940e0465973f19f5ccc68da60d997467e3dad2725f5c8afc5074268d7b7ac
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Poison Ivy Photos and other Contact Dermatitis/shoe-allergy-13.jpg,Poison Ivy Photos and other Contact Dermatitis,shoe-allergy-13.jpg,913a4a07739068910715c17a91297542cb91ebd5eb4a8addcdd66e6749e09026
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Poison Ivy Photos and other Contact Dermatitis/rhus-dermatitis-9.jpg,Poison Ivy Photos and other Contact Dermatitis,rhus-dermatitis-9.jpg,6e22fb9789fb25273722d2acc1e54aad26d5f2447142445fb3d18d6cc506620a
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Poison Ivy Photos and other Contact Dermatitis/allergic-contact-dermatitis-86.jpg,Poison Ivy Photos and other Contact Dermatitis,allergic-contact-dermatitis-86.jpg,8ababad08c2edac58945bbbcbba288d781d68dae63dccff944bb6e7995d799ba
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Poison Ivy Photos and other Contact Dermatitis/allergic-contact-dermatitis-93.jpg,Poison Ivy Photos and other Contact Dermatitis,allergic-contact-dermatitis-93.jpg,32c62976bb758d441ebebb216b635ed96e6a11f85728dc250c3034d939ec8d43
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-4.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-4.jpg,e15362046eff8e13e3630392a0a445af89f85c8c8f0c2bc9295a47e3f1f35156
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-93.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-93.jpg,f46c33b82b83e56851e55bdefaa4f1d31966525322ea945de95069387f8f8204
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-5.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-5.jpg,2a8af8cfda1df57173f9cad90df1ac0e12d64f46565723207a7c9acb26602fb5
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-123.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-123.jpg,a5d58cb6b78c1fd4189928d82357408ad571d6b929484e6344913c1fda8dcd1f
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-86.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-86.jpg,e5a1217f090ba64b2543900864204fc19983d5d837522d99ce24649b322dc7e6
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-109.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-109.jpg,545cd008ce9b4fe9103d648f92d5d6066e6062325daac093e4127d362b5660bd
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-7.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-7.jpg,9576465259c53d163f318a03c0ece21b0fc1be5bd59a91157f4bee91e7473d38
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-135.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-135.jpg,17b89d0a980eb65d15364b097acbd9a3272191461c6d9b053dcd56dfaf309e39
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-85.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-85.jpg,603dcdb7e45b254210a7817675719ec8ad1622ffe6721faee7d16e4c0729acba
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-91.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-91.jpg,02af33a445d620c7fac2be9fa51cbeed5b1257fe135eacc2255f21b7d5b53eb5
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-6.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-6.jpg,66a228c221a3cb9852393592d5acd990d4bdf8119296db7080a4a6f388a394cd
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-120.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-120.jpg,a2181e6273e61ea6b267d604e7cbcdefb3eda9f7407995558cd971e3d27b27bc
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-108.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-108.jpg,b54027a6c0d7cc29add62510706fa6d9bde62ae82cbf1fa88a9aaf2b937cc718
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-124.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-124.jpg,9902cf9da5950c8c4d9f55d69eccac8cacf3781f73e917e0b4f1d07b7c16263f
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-2.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-2.jpg,210acab25d87ab3fa00ab1a10ffd9822f4cfe047426773c8c55b9c86efdcbf73
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-95.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-95.jpg,22d7e955dfa08c6723c0735d8c72c716ae85127cea8e1274cbc404280c9df210
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-130.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-130.jpg,c95149575ab874a37566cfdb9370226ba88878b328bfb3e4d948db34395e6079
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-119.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-119.jpg,299a0c006a6fe689c36c59484378814381deb4b25016a1be4141bf2484f5e03f
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-131.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-131.jpg,43980ffbb862f2515d5df29b2d2fb02d1997fad6aae75222ca1ba88b654be68f
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-3.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-3.jpg,1a366cc000415d226f136e495aec659b6738de71061b2eb5c30c81f88bde05c4
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-82.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-82.jpg,0c2629e0e4997dac7aa48a0719b7137618cae62738a1a1b30db6645c8b8e1fbd
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-96.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-96.jpg,b701c0bb07c998130b8d6b102ce9f3d21146b04cca7e02c9c1660087f8a460c9
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-127.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-127.jpg,e74c7b0d3c880495eddfd172e3d0e2401c1c70ac1d4885220aec9de2511adeb8
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-126.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-126.jpg,989a192f8b678be9c45759d0974d315f3e445897de328d760f94fc753e5766b7
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-132.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-132.jpg,d844932dadb0c276083e046ac44f60b316c6ae854fab0f20579c490ad807b817
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-42.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Sclerosus-Skin-42.jpg,8f638c93e5454d521d099e2b053f429779c2c89c7071a698cc6b2d3bba840939
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-196.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-196.jpg,2108bcc37a6727445e27904c2c87eb512fa6b99bd49c572a2294192783f7547c
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-182.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-182.jpg,e13da4c2d03f8394f06c28d174b8b746d8e211d30d173ca8841b8995580c222e
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-169.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-169.jpg,ddd10330f4ebf03fd39a8a50e1f485eb502e82e6dbe4a350a92dcdc862d2da10
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-155.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-155.jpg,943cdebd64d25de1307ab6143cad8e46c9ee4fcfddb00e33bdf0074ee2b8ed11
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-41.jpg,Psoriasis pictures Lichen Planus and related diseases,Psoriasis-Guttate-41.jpg,5c0765672e4fac7d5567d5cbe5527ed51b0be1213c367685a43dbd6f1e05addd
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-1.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Sclerosus-Penis-1.jpg,87e38fbd782228404b6fb06467ce2566cde8fb25d70a38cc7fdfc669acc11617
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-183.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-183.jpg,aace901f005a7b3e2a68a6c0f1297dac73a89c1fd9d8f6f1d245a768e246ee46
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-197.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-197.jpg,de9038d72482d811f03c108232888a36b3fdbc02427b4694297b37e71970172f
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-8.jpg,Psoriasis pictures Lichen Planus and related diseases,seborrheic-dermatitis-8.jpg,829553860325880661644ddf84b1c8240437001d215cc4b80e2c392dda27ae76
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-18.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-18.jpg,60c36d53933758f217d2c7651ffbefa10f7d3d265f1eec1f02458463af438a71
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-195.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-195.jpg,403443d1a39b843f29a2bd07d8e57588a6b33e2d9c1e289c4da24d8972a8c943
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-142.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-142.jpg,1c1c9dade418ae29bf402f4f011cadb567a53150f78333063fd46d91fb5c6ee4
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-156.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-156.jpg,08a3c3212350e8c0fc26466bef622f594db846c100c4a1c70f8a70bbfa117063
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-42.jpg,Psoriasis pictures Lichen Planus and related diseases,Psoriasis-Guttate-42.jpg,0506ba097886a84c5628d5994b5defee340f42675e6c502c64983a6322680fe5
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-143.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-143.jpg,612821e484e11b54e7110b0b5fe903ccc42e19ea30b65077fcf5766a1b93e7ec
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-19.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-19.jpg,9714d27b7bb4d9a5749de90996cc6426e4cd43e00e4705b5d1f50864fc506f43
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-184.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-184.jpg,a7557f185505351e5046220eab619b51624466dec9d0a6c48998346294332c98
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-21.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-21.jpg,2c3ff843722d93af5ad5005f61f0c0b4f9ab8141c0f338e3f77a085ec082926c
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-152.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-152.jpg,4044ed3928eda37df49080e3cec9e4bbb1d81d685743f27403e33354212f0691
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-146.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-146.jpg,85f5c00c1d706477da21bd26daa2a13bdd1f659fb271bf9e2befb1bd0049a09c
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-185.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-185.jpg,ebcf26eb2e54b2d97b87914bc103af5215dc2056135c96dfc052d32e3c1c6e69
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-193.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-193.jpg,759a463a94c55b5030ce3aa2a8640ff71380d5d0c4dae5c8b5fa869e44af48bd
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-178.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-178.jpg,d83c83adf247477fdeb76d842083b91071c282d6fe0c74e50be3986b7bbf7190
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-151.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-151.jpg,ec7a4f898bb79b6b04c26e9ec2d3ef8cdf84710aaecc24c537e585d6e37d3236
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-2.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-2.jpg,ccf7abfa23d3edd04823cf6f10ec816a268306391a22eb958c23899e22d65e20
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-202.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-202.jpg,a1bded47cab2155ae749dfdaf1ef2b182b2ca1ef6f3e73b3b3a148a28f3a2c18
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-138.jpg,Psoriasis pictures Lichen Planus and related diseases,psoriasis-palms-soles-138.jpg,2c4e15caf1a2602e27aa624fc5f571ae3127e04a5f35df90aa8383849649c26f
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-12.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-12.jpg,af46682a87122a9df146b7561b99783b77b2cef873de1780d696ac00e80c7b84
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-148.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-148.jpg,595ae697812fabefd84f36d35108eacc55868df4aa13bf696250c56c46330f38
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-174.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-174.jpg,3cd03688017bb18c2e80e13c77ecf18cd321370bb8eeca4b6ce865e9ebafbd68
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-127.jpg,Psoriasis pictures Lichen Planus and related diseases,seborrheic-dermatitis-127.jpg,ac2b20fe4c6b8eb509612462dbb1bb3586a8196cd02f63bc8c324a89649d2234
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-161.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-161.jpg,cef203684ffa23bcd8b11a9a10351224230f5e47af98ba462480ef7f650fe376
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-175.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-175.jpg,ab6bdde5850bc969b3dbdba56893da36b41957e33bd60a6fd7a1c707a5cefbd6
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-12.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-12.jpg,777b0da5ad0b403c8fa4a94514813e048dd2135693f08713110816a87b9755b3
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-13.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-13.jpg,369e9736c7d7921bb5be4711e50016f8837304b71c75a9efc80de3da371ea9e7
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-203.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-203.jpg,4a9ee645f099f85f67e776445ecb566ebd3554f58d8e8e9126a9664e91004267
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-201.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-201.jpg,2cfee938150a0f7c142708d0e35a5f2277d504ffeef6cca0dc31933499f94224
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-10.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-10.jpg,8352d15261759507f0f11939abcb78af57d87f665cb1bb185f95692d4498aa33
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-176.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-176.jpg,f1018d3d94407c2dfd95228afcdf3cccd7e24d10a77984fd718d2cb861b1e486
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-11.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-11.jpg,f4905b655c39d7e9c2e449204b486fb9abd8511f4c5da6a4fd39291bed6e5fd7
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-189.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-189.jpg,aef0ca5651e3cd21c3d191c1f17b0459843caa336d7ccf9b6f7ccf5885ddc62e
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-200.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-200.jpg,a53516a8acc4a200374592c7f46996435de0dc7f1c5655e42f492709c34b8376
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-29.jpg,Psoriasis pictures Lichen Planus and related diseases,psoriasis-erythrodermic-29.jpg,58a204c58abc70d30ba408a02e6258507e50aefe22beac8ca77631cd387ff490
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-210.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-210.jpg,057e2c7cee1277e4e7071450d3a345667fe4fd1368b9086ff14bb686a48b50b6
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-9.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-9.jpg,6777df590685197d5a3e703bcc04457efd8976405dff2c91469d214f8827c85c
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-14.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-14.jpg,a0dc64c41303b36c2a3d9da6820abce0dfd98932d2c6c8f079411e2aefee7f18
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-166.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-166.jpg,3bfd7b2f7e75f0afaa78626a0b66a689ed1c69a7ddf4e07e819d4a92dc668a66
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-172.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-172.jpg,7c35dd5d96e446cc24df45437dad1328a13ac654c7ef422e77954b4364c74124
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-103.jpg,Psoriasis pictures Lichen Planus and related diseases,psoriasis-palms-soles-103.jpg,7787c828cd4fd7611d8f5368d02b10e962b4da30ec813ea499014719706fd034
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-211.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-211.jpg,52779b5691bf93fd77d5ba0461f8ee27a765b5d26c6d5e59b305355e86260d57
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-79.jpg,Psoriasis pictures Lichen Planus and related diseases,psoriasis-palms-soles-79.jpg,e8eafb13955b6ec636bc82ba6f182b36b45926057ebf42d94dd731fd6daf19e6
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-207.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-207.jpg,a309fb449b5c94f98e3cf8492fe164c5d835cc6fbe6608f54414f87dd80b3c7f
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-101.jpg,Psoriasis pictures Lichen Planus and related diseases,psoriasis-palms-soles-101.jpg,3f4db1d330e37b52f56e4dc47f88ac967072df452aaa0c646725b466383e5a4d
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-17.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-17.jpg,9741f4db2a611df34554376e8e2298863fff5f2eaac0cc406b7f18bac772b556
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-171.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-171.jpg,5801bc235dc12fe5d6d333d10d804b5b8d2d730b89fb11b7ce7db210cab9a2a0
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-165.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-165.jpg,6cc962455b8bd9554e0c117aefdaf7f2cd157e05c6fc6342fbc32a7e45041f2f
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-16.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-16.jpg,144ba6b9677c8f9b8a0a1cb53f4459721da2c6d99f77325c0dbd91f078e25397
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-158.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-158.jpg,13c907efd6ad4571d60a6e5fe18b64b8b598ff78207c31e7c36131a7b11a111d
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-17.jpg,Psoriasis pictures Lichen Planus and related diseases,Lichen-Planus-Drug-17.jpg,d3a3c0f7a9f4e96e7b132b0af7f6eb15e2e419ccdde90c4e675448d194c713a5
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-164.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-164.jpg,8604f601b01eeb135adcba4c1ac88463e91774dd5a376c7ceedeb3eac9492789
/Users/saivishwa/Projects/DermNet-main/Dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-170.jpg,Psoriasis pictures Lichen Planus and related diseases,lichen-planus-170.jpg,a2297e5096f76d25a587518ba036089055979bbf0bfb3c67ae2917b8dcc00068
